artist_id,catalog_id,db_id,loss_thru,artwork_title,location,loc,date_lost,material,ek_inven_id,uri,art_form,envelope,work_status,db_title,date,copyright,inv_orig,env_part,thumb_url,museum_orig,artist,lat,lng
529,NA,129961,Beschlagnahme,"Mädchen vor dem Spiegel, Blatt 6 der Mappe 10 Holzschnitte von Schmidt-Rottluff","Erfurt, Angermuseum", Angermuseum Erfurt,NA,Holzschnitt,1916-09,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=129961&viewType=detailView,Druckgraphik,NA,"Erfurt, Angermuseum",Mappe: Holzschnitte,1914,"© VG Bild-Kunst, Bonn",6801,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUr%2B%2B9P1XD%2FWZqlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Schmidt-Rottluff, Karl",50.9760093689,11.0343103409
529,NA,129962,Beschlagnahme,"Katzen, Blatt 7 der Mappe 10 Holzschnitte von Schmidt-Rottluff","Erfurt, Angermuseum", Angermuseum Erfurt,NA,Holzschnitt,1916-10,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=129962&viewType=detailView,Druckgraphik,NA,"Erfurt, Angermuseum",Mappe: Holzschnitte,1915,"© VG Bild-Kunst, Bonn",6801,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWWJpQlxg6euJqlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Schmidt-Rottluff, Karl",50.9760093689,11.0343103409
529,NA,129963,Beschlagnahme,"Die heiligen drei Könige, Blatt 8 der Mappe 10 Holzschnitte von Schmidt-Rottluff","Erfurt, Angermuseum", Angermuseum Erfurt,NA,Holzschnitt,1916-11,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=129963&viewType=detailView,Druckgraphik,NA,"Erfurt, Angermuseum",Mappe: Holzschnitte,1917,"© VG Bild-Kunst, Bonn",6801,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWWtI4fff7nq5qlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Schmidt-Rottluff, Karl",50.9760093689,11.0343103409
529,NA,129964,Beschlagnahme,"Mädchen aus Kowno, Blatt 9 der Mappe 10 Holzschnitte von Schmidt-Rottluff","Erfurt, Angermuseum", Angermuseum Erfurt,NA,Holzschnitt,1916-12,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=129964&viewType=detailView,Druckgraphik,NA,"Erfurt, Angermuseum",Mappe: Holzschnitte,1918,"© VG Bild-Kunst, Bonn",6801,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarXoRAC5k5M35JqlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Schmidt-Rottluff, Karl",50.9760093689,11.0343103409
529,NA,129965,Beschlagnahme,"Melancholie, Blatt 10 der Mappe 10 Holzschnitte von Schmidt-Rottluff","Erfurt, Angermuseum", Angermuseum Erfurt,NA,Holzschnitt,1916-13,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=129965&viewType=detailView,Druckgraphik,NA,"Erfurt, Angermuseum",Mappe: Holzschnitte,1914,"© VG Bild-Kunst, Bonn",6801,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUtA4Y%2FWOLbOJqlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Schmidt-Rottluff, Karl",50.9760093689,11.0343103409
529,NA,123849,Beschlagnahme,Frau in den Dünen,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,3811,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123849&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Wandelnde Frau,1914,"© VG Bild-Kunst, Bonn",D 66 25/295,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarW7sRQdacNbFpqlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123856,Beschlagnahme,Katzen,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,3818,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123856&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Zwei Katzen,1915,"© VG Bild-Kunst, Bonn",D 25/309,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWI6mJdu3Gpi5qlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123861,Beschlagnahme,Sonnenuntergang auf der Förde,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,3823,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123861&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Sonne über Häusern,1915,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUpV9GT2SO9KpqlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123863,Beschlagnahme,"Kuß in Liebe, Blatt 1 der Graphikmappe Schmidt-Rottluff. 9 Holzschnitte, Kurt Wolf Verlag, München, 1918","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,3825,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123863&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Kuß in Liebe,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWJ6i8rkskRHpqlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123867,Beschlagnahme,"Maria, Blatt 8 der Graphikmappe Schmidt-Rottluff. 9 Holzschnitte, Kurt Wolf Verlag, München, 1918","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,3829,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123867&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Maria,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUqPsXpgqVx0pqlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123868,Beschlagnahme,"Christus und Judas, Blatt 9 der Graphikmappe Schmidt-Rottluff. 9 Holzschnitte, Kurt Wolf Verlag, München, 1918","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,3830,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123868&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Christus und Judas,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVs%2F1Uv3conaJqlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123882,Beschlagnahme,Stadt auf dem Berg,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,4596,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123882&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Häuser mit Kirche,1922,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarXlWbQ%2BQaGj9pqlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123975,Beschlagnahme,Trauernde am Strand,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,8573,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123975&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Frau in der Landschaft,1914,"© VG Bild-Kunst, Bonn",D 72 25/301,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUl1pja5bO6IJqlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123890,Beschlagnahme,Hohe Bäume,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Radierung,5564,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123890&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Frau unter Bäumen,1920,"© VG Bild-Kunst, Bonn",1923:109,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarW79J875mqX1JqlPqbqrNmy&sp=Simage%2Fjpeg,"Hamburg, Kunsthalle","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123894,Beschlagnahme,Katzen II,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,5568,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123894&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Katzen,1914,"© VG Bild-Kunst, Bonn",1019:1915,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUo0spkACBNCJqlPqbqrNmy&sp=Simage%2Fjpeg,"Hamburg, Kunsthalle","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123907,Beschlagnahme,Gärtnerhaus,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Radierung,5582,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123907&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Aus Jershöft,1921,"© VG Bild-Kunst, Bonn",1923:114,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarXB6T8JCjnfn5qlPqbqrNmy&sp=Simage%2Fjpeg,"Hamburg, Kunsthalle","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123938,Beschlagnahme,Stralsunder Türme,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,6317,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123938&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Stralsund,1912,"© VG Bild-Kunst, Bonn",832,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarW5VqUwsrBXGZqlPqbqrNmy&sp=Simage%2Fjpeg,"Mannheim, Städtische Kunsthalle","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123948,Beschlagnahme,Weiblicher Kopf (Insulanerin),"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Lithographie,6479,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123948&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Frauenkopf,1914,"© VG Bild-Kunst, Bonn",1690,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVd9%2FYQ6vp0lZqlPqbqrNmy&sp=Simage%2Fjpeg,"Mannheim, Städtische Kunsthalle","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123989,Beschlagnahme,"Christus flucht dem Feigenbaum, Blatt 5 der Graphikmappe Schmidt-Rottluff. 9 Holzschnitte, Kurt Wolf Verlag, München, 1918","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,9358-01,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123989&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Christus,1918,"© VG Bild-Kunst, Bonn",1930:28,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVp%2BbKnao%2BX2JqlPqbqrNmy&sp=Simage%2Fjpeg,"Stuttgart, Württembergische Staatsgalerie","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,126940,Beschlagnahme,Große Prophetin,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,9358-02,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=126940&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Christus,1919,"© VG Bild-Kunst, Bonn",1930:51,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarX9oksCvYdfR5qlPqbqrNmy&sp=Simage%2Fjpeg,"Stuttgart, Württembergische Staatsgalerie","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,123990,Beschlagnahme,Liebespaar,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,9359,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=123990&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Ein Paar,1920,"© VG Bild-Kunst, Bonn",1930:27,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVEP4N%2Fxl54OpqlPqbqrNmy&sp=Simage%2Fjpeg,"Stuttgart, Württembergische Staatsgalerie","Schmidt-Rottluff, Karl",54.0873985291,12.1329498291
529,NA,124143,Beschlagnahme,"Mädchenkopf, Blatt 13 der 5. Mappe Neue europäische Graphik. Deutsche Künstler","Weimar, Klassik Stiftung Weimar", Klassik Stiftung Weimar Weimar,NA,Holzschnitt,11454-18,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=124143&viewType=detailView,Druckgraphik,NA,"Weimar, Klassik Stiftung Weimar",Bauhausmappe V,1915,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarX0mzFZuPEgpZqlPqbqrNmy&sp=Simage%2Fjpeg,"Weimar, Schloßmuseum","Schmidt-Rottluff, Karl",39.0347290039,-120.975440979
529,NA,126905,Beschlagnahme,"Titelblatt der Mappe 9 Holzschnitte von Schmidt-Rottluff","München, Staatliche Graphische Sammlung", Staatliche Graphische Sammlung München,NA,Holzschnitt,11455-01,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=126905&viewType=detailView,Druckgraphik,NA,"München, Staatliche Graphische Sammlung",Mappe,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUFOXkiL8eWj5qlPqbqrNmy&sp=Simage%2Fjpeg,"Weimar, Schloßmuseum","Schmidt-Rottluff, Karl",48.1446113586,11.5661401749
529,NA,126906,Beschlagnahme,"Kuß in Liebe, Blatt 1 der Mappe 9 Holzschnitte von Schmidt-Rottluff","München, Staatliche Graphische Sammlung", Staatliche Graphische Sammlung München,NA,Holzschnitt,11455-02,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=126906&viewType=detailView,Druckgraphik,NA,"München, Staatliche Graphische Sammlung",Mappe,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUlQis5rjzjZZqlPqbqrNmy&sp=Simage%2Fjpeg,"Weimar, Schloßmuseum","Schmidt-Rottluff, Karl",48.1446113586,11.5661401749
529,NA,126907,Beschlagnahme,"Kristus, Blatt 2 der Mappe 9 Holzschnitte von Schmidt-Rottluff","München, Staatliche Graphische Sammlung", Staatliche Graphische Sammlung München,NA,Holzschnitt,11455-03,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=126907&viewType=detailView,Druckgraphik,NA,"München, Staatliche Graphische Sammlung",Mappe,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWs60ri2sKFXZqlPqbqrNmy&sp=Simage%2Fjpeg,"Weimar, Schloßmuseum","Schmidt-Rottluff, Karl",48.1446113586,11.5661401749
529,NA,126908,Beschlagnahme,"Jünger, Blatt 3 der Mappe 9 Holzschnitte von Schmidt-Rottluff","München, Staatliche Graphische Sammlung", Staatliche Graphische Sammlung München,NA,Holzschnitt,11455-04,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=126908&viewType=detailView,Druckgraphik,NA,"München, Staatliche Graphische Sammlung",Mappe,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVYmVCh%2FnNyw5qlPqbqrNmy&sp=Simage%2Fjpeg,"Weimar, Schloßmuseum","Schmidt-Rottluff, Karl",48.1446113586,11.5661401749
529,NA,126909,Beschlagnahme,"Gang nach Emmaus, Blatt 4 der Mappe 9 Holzschnitte von Schmidt-Rottluff","München, Staatliche Graphische Sammlung", Staatliche Graphische Sammlung München,NA,Holzschnitt,11455-05,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=126909&viewType=detailView,Druckgraphik,NA,"München, Staatliche Graphische Sammlung",Mappe,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWneoSOiOt9AJqlPqbqrNmy&sp=Simage%2Fjpeg,"Weimar, Schloßmuseum","Schmidt-Rottluff, Karl",48.1446113586,11.5661401749
529,NA,126910,Beschlagnahme,"Christus flucht dem Feigenbaum, Blatt 5 der Mappe 9 Holzschnitte von Schmidt-Rottluff","München, Staatliche Graphische Sammlung", Staatliche Graphische Sammlung München,NA,Holzschnitt,11455-06,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=126910&viewType=detailView,Druckgraphik,NA,"München, Staatliche Graphische Sammlung",Mappe,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVyikJPX6u3h5qlPqbqrNmy&sp=Simage%2Fjpeg,"Weimar, Schloßmuseum","Schmidt-Rottluff, Karl",48.1446113586,11.5661401749
529,NA,126911,Beschlagnahme,"Petri Fischzug, Blatt 6 der Mappe 9 Holzschnitte von Schmidt-Rottluff","München, Staatliche Graphische Sammlung", Staatliche Graphische Sammlung München,NA,Holzschnitt,11455-07,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=126911&viewType=detailView,Druckgraphik,NA,"München, Staatliche Graphische Sammlung",Mappe,1918,"© VG Bild-Kunst, Bonn",NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVT%2FCzGk6MU75qlPqbqrNmy&sp=Simage%2Fjpeg,"Weimar, Schloßmuseum","Schmidt-Rottluff, Karl",48.1446113586,11.5661401749
